,Location,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
95,Malta,0.91645706,0.9160803,0.915373,0.9145631,0.9138543,0.9134466,0.9133043,0.91316956,0.9130491,0.91295666,0.9128468,0.91275734,0.9126444,0.91255623,0.9124973,0.9124354,0.9123735,0.9122766,0.91221607,0.9121692
96,Mauritania,0.55611604,0.556122,0.5561265,0.55612904,0.5561306,0.5561311,0.5561309,0.5561295,0.55612546,0.55612296,0.55611914,0.55611515,0.556111,0.55610615,0.5561021,0.55609757,0.55609316,0.5560885,0.55608404,0.5560791
97,Mauritius,0.33751497,0.33751425,0.33750957,0.33750817,0.33750492,0.33750013,0.33749455,0.33749104,0.3374908,0.33748838,0.3374862,0.33748543,0.33748728,0.33748975,0.33749166,0.33749476,0.33749908,0.33750543,0.3375113,0.33751646
98,Mexico,0.9160178,0.91606593,0.9160858,0.9160824,0.9160581,0.916016,0.9159548,0.91588104,0.9158019,0.915721,0.91563857,0.9155525,0.9154642,0.9153756,0.9152877,0.91520077,0.9151132,0.91503173,0.9149546,0.9148764
99,Mongolia,0.49980363,0.49981934,0.49983376,0.49984467,0.49985665,0.49986762,0.49987653,0.4998873,0.4998953,0.4999065,0.4999164,0.49992603,0.4999357,0.4999427,0.49994844,0.4999516,0.4999535,0.4999566,0.49995837,0.49995935
100,Montenegro,0.54124004,0.5412668,0.5412833,0.54129314,0.54129785,0.5412987,0.5412967,0.54128265,0.54125994,0.5412355,0.54120845,0.5411821,0.54115057,0.54111564,0.54108447,0.5410546,0.5410291,0.54100245,0.5409716,0.54094183
101,Morocco,0.74655586,0.7465942,0.74661756,0.7466209,0.74660015,0.7465515,0.74647766,0.74638784,0.74628735,0.74617773,0.74606264,0.745944,0.7458248,0.7457065,0.7455908,0.74547994,0.7453733,0.745272,0.7451755,0.745084
102,Mozambique,0.57853216,0.57853454,0.57853657,0.578538,0.5785391,0.5785398,0.57854116,0.5785421,0.5785429,0.57854354,0.5785444,0.57854605,0.57854784,0.57854974,0.57855177,0.5785541,0.5785564,0.57855874,0.57856065,0.5785625
103,Myanmar,0.3166696,0.3166735,0.31667796,0.31668442,0.3166865,0.3166918,0.31669295,0.31669578,0.3167046,0.31670827,0.316714,0.3167139,0.3167145,0.3167168,0.3167162,0.31671792,0.31671625,0.31671488,0.31671354,0.3167098
104,Namibia,0.5531387,0.5531354,0.5531337,0.55313355,0.5531351,0.55313814,0.55314344,0.5531496,0.5531562,0.5531626,0.5531684,0.55317456,0.5531798,0.55318415,0.5531876,0.5531902,0.55319226,0.553194,0.55319536,0.5531963
105,Nepal,0.38518432,0.38516346,0.38512418,0.38507098,0.3850063,0.38493618,0.38485602,0.38476834,0.384677,0.38458404,0.38449743,0.38441047,0.38432768,0.38425007,0.38417774,0.3841128,0.38405192,0.38399762,0.38394907,0.38390607
106,Netherlands,0.7858774,0.78606224,0.7864551,0.78691244,0.7873097,0.78750634,0.7875547,0.7876022,0.78763264,0.7876638,0.7876923,0.7877129,0.78772956,0.7877315,0.78773,0.7877236,0.7877106,0.78769326,0.7876696,0.78764594
